image_path,ref_mask_path,gt_path,feature_path,lat,lon
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000175_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000175_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000175_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000175_000019_leftImg8bit_foggy_beta_0.02.pt,51.22700066548697,6.811371550725566
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000176_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000176_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000176_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000176_000019_leftImg8bit_foggy_beta_0.005.pt,51.22133927662547,6.809247995556195
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000176_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000176_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000176_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000176_000019_leftImg8bit_foggy_beta_0.01.pt,51.22133927662547,6.809247995556195
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000176_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000176_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000176_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000176_000019_leftImg8bit_foggy_beta_0.02.pt,51.22133927662547,6.809247995556195
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000177_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000177_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000177_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000177_000019_leftImg8bit_foggy_beta_0.005.pt,51.221092010481804,6.808283825233977
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000177_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000177_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000177_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000177_000019_leftImg8bit_foggy_beta_0.01.pt,51.221092010481804,6.808283825233977
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000177_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000177_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000177_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000177_000019_leftImg8bit_foggy_beta_0.02.pt,51.221092010481804,6.808283825233977
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000178_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000178_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000178_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000178_000019_leftImg8bit_foggy_beta_0.005.pt,51.221920645429684,6.806237718849911
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000178_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000178_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000178_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000178_000019_leftImg8bit_foggy_beta_0.01.pt,51.221920645429684,6.806237718849911
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000178_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000178_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000178_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000178_000019_leftImg8bit_foggy_beta_0.02.pt,51.221920645429684,6.806237718849911
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000179_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000179_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000179_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000179_000019_leftImg8bit_foggy_beta_0.005.pt,51.22213262376098,6.805047404780023
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000179_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000179_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000179_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000179_000019_leftImg8bit_foggy_beta_0.01.pt,51.22213262376098,6.805047404780023
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000179_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000179_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000179_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000179_000019_leftImg8bit_foggy_beta_0.02.pt,51.22213262376098,6.805047404780023
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000180_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000180_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000180_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000180_000019_leftImg8bit_foggy_beta_0.005.pt,51.22238399703721,6.803437408818171
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000180_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000180_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000180_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000180_000019_leftImg8bit_foggy_beta_0.01.pt,51.22238399703721,6.803437408818171
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000180_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000180_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000180_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000180_000019_leftImg8bit_foggy_beta_0.02.pt,51.22238399703721,6.803437408818171
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000181_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000181_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000181_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000181_000019_leftImg8bit_foggy_beta_0.005.pt,51.222605614557146,6.803085704160961
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000181_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000181_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000181_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000181_000019_leftImg8bit_foggy_beta_0.01.pt,51.222605614557146,6.803085704160961
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000181_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000181_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000181_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000181_000019_leftImg8bit_foggy_beta_0.02.pt,51.222605614557146,6.803085704160961
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000182_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000182_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000182_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000182_000019_leftImg8bit_foggy_beta_0.005.pt,51.22289646659731,6.803250157101254
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000182_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000182_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000182_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000182_000019_leftImg8bit_foggy_beta_0.01.pt,51.22289646659731,6.803250157101254
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000182_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000182_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000182_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000182_000019_leftImg8bit_foggy_beta_0.02.pt,51.22289646659731,6.803250157101254
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000183_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000183_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000183_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000183_000019_leftImg8bit_foggy_beta_0.005.pt,51.224017043232784,6.80204048083504
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000183_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000183_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000183_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000183_000019_leftImg8bit_foggy_beta_0.01.pt,51.224017043232784,6.80204048083504
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000183_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000183_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000183_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000183_000019_leftImg8bit_foggy_beta_0.02.pt,51.224017043232784,6.80204048083504
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000184_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000184_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000184_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000184_000019_leftImg8bit_foggy_beta_0.005.pt,51.22510845084521,6.801204050717221
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000184_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000184_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000184_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000184_000019_leftImg8bit_foggy_beta_0.01.pt,51.22510845084521,6.801204050717221
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000184_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000184_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000184_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000184_000019_leftImg8bit_foggy_beta_0.02.pt,51.22510845084521,6.801204050717221
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000185_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000185_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000185_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000185_000019_leftImg8bit_foggy_beta_0.005.pt,51.225680348098834,6.801430781198077
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000185_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000185_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000185_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000185_000019_leftImg8bit_foggy_beta_0.01.pt,51.225680348098834,6.801430781198077
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000185_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000185_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000185_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000185_000019_leftImg8bit_foggy_beta_0.02.pt,51.225680348098834,6.801430781198077
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000186_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000186_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000186_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000186_000019_leftImg8bit_foggy_beta_0.005.pt,51.225676492423375,6.801749628794855
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000186_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000186_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000186_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000186_000019_leftImg8bit_foggy_beta_0.01.pt,51.225676492423375,6.801749628794855
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000186_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000186_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000186_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000186_000019_leftImg8bit_foggy_beta_0.02.pt,51.225676492423375,6.801749628794855
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000187_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000187_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000187_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000187_000019_leftImg8bit_foggy_beta_0.005.pt,51.224230614125695,6.803284941999414
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000187_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000187_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000187_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000187_000019_leftImg8bit_foggy_beta_0.01.pt,51.224230614125695,6.803284941999414
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000187_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000187_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000187_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000187_000019_leftImg8bit_foggy_beta_0.02.pt,51.224230614125695,6.803284941999414
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000188_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000188_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000188_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000188_000019_leftImg8bit_foggy_beta_0.005.pt,51.223362332775785,6.804324884726338
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000188_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000188_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000188_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000188_000019_leftImg8bit_foggy_beta_0.01.pt,51.223362332775785,6.804324884726338
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000188_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000188_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000188_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000188_000019_leftImg8bit_foggy_beta_0.02.pt,51.223362332775785,6.804324884726338
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000189_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000189_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000189_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000189_000019_leftImg8bit_foggy_beta_0.005.pt,51.224576199993585,6.805493824943138
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000189_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000189_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000189_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000189_000019_leftImg8bit_foggy_beta_0.01.pt,51.224576199993585,6.805493824943138
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000189_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000189_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000189_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000189_000019_leftImg8bit_foggy_beta_0.02.pt,51.224576199993585,6.805493824943138
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000190_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000190_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000190_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000190_000019_leftImg8bit_foggy_beta_0.005.pt,51.22551757153918,6.805381591259638
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000190_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000190_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000190_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000190_000019_leftImg8bit_foggy_beta_0.01.pt,51.22551757153918,6.805381591259638
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000190_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000190_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000190_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000190_000019_leftImg8bit_foggy_beta_0.02.pt,51.22551757153918,6.805381591259638
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000191_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000191_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000191_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000191_000019_leftImg8bit_foggy_beta_0.005.pt,51.22562787738495,6.805059893815781
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000191_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000191_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000191_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000191_000019_leftImg8bit_foggy_beta_0.01.pt,51.22562787738495,6.805059893815781
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000191_000019_leftImg8bit_foggy_beta_0.02.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000191_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000191_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000191_000019_leftImg8bit_foggy_beta_0.02.pt,51.22562787738495,6.805059893815781
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000192_000019_leftImg8bit_foggy_beta_0.005.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000192_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000192_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000192_000019_leftImg8bit_foggy_beta_0.005.pt,51.22566039916927,6.802734334779878
${DATASET_ROOT}/Cityscapes_foggy/leftImg8bit_foggy/train/dusseldorf/dusseldorf_000192_000019_leftImg8bit_foggy_beta_0.01.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000192_000019_gtFine_color.png,${DATASET_ROOT}/Cityscapes/GT/gtFine/train/dusseldorf/dusseldorf_000192_000019_gtFine_labelTrainIds.png,${REPO_ROOT}/Datasets/features_train_all/dusseldorf_000192_000019_leftImg8bit_foggy_beta_0.01.pt,51.22566039916927,6.802734334779878
